# JPL Horizons, jupiter_bary (COMMAND=5)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2452745.000000000,-5.999605232145638E+08,4.774862821622587E+08,2.192735599457133E+08,-8.769764416866607E+00,-8.544918809412961E+00,-3.449150865436903E+00
2452775.000000000,-6.221597474761044E+08,4.549260347991887E+08,2.101438889832480E+08,-8.357117966291312E+00,-8.859872508877299E+00,-3.594197479237252E+00
2452805.000000000,-6.432730296239114E+08,4.315713966136250E+08,2.006472756397116E+08,-7.931979492230023E+00,-9.157820819483389E+00,-3.732259082530718E+00
2452835.000000000,-6.632690275870535E+08,4.074668513864556E+08,1.908020242461195E+08,-7.495149364853794E+00,-9.438455632649793E+00,-3.863184134026279E+00
2452865.000000000,-6.821184736013453E+08,3.826576429176154E+08,1.806268153844775E+08,-7.047427615472445E+00,-9.701498450906344E+00,-3.986833788296991E+00
2452895.000000000,-6.997941722955132E+08,3.571896997051059E+08,1.701406735602523E+08,-6.589613145547702E+00,-9.946699252359139E+00,-4.103081435307316E+00
2452925.000000000,-7.162709965500399E+08,3.311095626420075E+08,1.593629361006616E+08,-6.122502739667853E+00,-1.017383537597983E+01,-4.211812246422522E+00
2452955.000000000,-7.315258807054714E+08,3.044643151583799E+08,1.483132230536386E+08,-5.646890143690044E+00,-1.038271073074860E+01,-4.312922849156305E+00
2452985.000000000,-7.455378120609013E+08,2.773015154964575E+08,1.370114079626703E+08,-5.163565618487697E+00,-1.057315486531757E+01,-4.406320945596163E+00
2453015.000000000,-7.582878212782402E+08,2.496691315951775E+08,1.254775897151210E+08,-4.673315489161150E+00,-1.074502194513019E+01,-4.491924889889007E+00
2453045.000000000,-7.697589715414582E+08,2.216154784704553E+08,1.137320654286009E+08,-4.176921664342883E+00,-1.089818986008444E+01,-4.569663314024909E+00
2453075.000000000,-7.799363466308283E+08,1.931891577921407E+08,1.017953042654558E+08,-3.675161290063325E+00,-1.103255940024376E+01,-4.639474777078875E+00
2453105.000000000,-7.888070382661803E+08,1.644389995919061E+08,8.968792215373877E+07,-3.168806526703383E+00,-1.114805343079137E+01,-4.701307416729520E+00
2453135.000000000,-7.963601329371105E+08,1.354140061254404E+08,7.743065740553840E+07,-2.658624345544939E+00,-1.124461606166937E+01,-4.755118607444063E+00
2453165.000000000,-8.025866980117800E+08,1.061632977830651E+08,6.504434718122727E+07,-2.145376159595549E+00,-1.132221193873459E+01,-4.800874663750060E+00
2453195.000000000,-8.074797669956475E+08,7.673606047246954E+07,5.254990458137666E+07,-1.629817660191133E+00,-1.138082578317913E+01,-4.838550641037503E+00
