# JPL Horizons, uranus_bary (COMMAND=7)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2453405.000000000,2.751553786467360E+09,-1.083669841107186E+09,-5.135381913582916E+08,2.669637492592551E+00,5.442139615114493E+00,2.345765241436502E+00
2453435.000000000,2.758428037532304E+09,-1.069546010494243E+09,-5.074495269350048E+08,2.634555232462099E+00,5.455847394624102E+00,2.352265151778432E+00
2453465.000000000,2.765211252069120E+09,-1.055386886146000E+09,-5.013441170134766E+08,2.599393431440788E+00,5.469372381932504E+00,2.358686124658645E+00
2453495.000000000,2.771903225256718E+09,-1.041192942275488E+09,-4.952221664005097E+08,2.564153130158461E+00,5.482714256904244E+00,2.365028005315311E+00
2453525.000000000,2.778503754969661E+09,-1.026964653920405E+09,-4.890838803018050E+08,2.528835367997814E+00,5.495872703563143E+00,2.371290640806026E+00
2453555.000000000,2.785012641776136E+09,-1.012702496931450E+09,-4.829294643168541E+08,2.493441184249917E+00,5.508847410495102E+00,2.377473880192627E+00
2453585.000000000,2.791429688939191E+09,-9.984069479613947E+08,-4.767591244341188E+08,2.457971618997691E+00,5.521638070090154E+00,2.383577574220010E+00
2453615.000000000,2.797754702418212E+09,-9.840784844559131E+08,-4.705730670269945E+08,2.422427712517141E+00,5.534244378177429E+00,2.389601575133241E+00
2453645.000000000,2.803987490868564E+09,-9.697175846442881E+08,-4.643714988497845E+08,2.386810504752540E+00,5.546666034353447E+00,2.395545736803171E+00
2453675.000000000,2.810127865641080E+09,-9.553247275294340E+08,-4.581546270333699E+08,2.351121035677077E+00,5.558902742018321E+00,2.401409914769440E+00
2453705.000000000,2.816175640782148E+09,-9.409003928785838E+08,-4.519226590810711E+08,2.315360345063866E+00,5.570954208005156E+00,2.407193966111408E+00
2453735.000000000,2.822130633031843E+09,-9.264450612139844E+08,-4.456758028644987E+08,2.279529471507341E+00,5.582820143080795E+00,2.412897749642403E+00
2453765.000000000,2.827992661821236E+09,-9.119592138015589E+08,-4.394142666186062E+08,2.243629453073936E+00,5.594500262659324E+00,2.418521126193534E+00
2453795.000000000,2.833761549273034E+09,-8.974433326394911E+08,-4.331382589367239E+08,2.207661328703871E+00,5.605994286111733E+00,2.424063958326061E+00
2453825.000000000,2.839437120203739E+09,-8.828979004493265E+08,-4.268479887666486E+08,2.171626137746012E+00,5.617301935867713E+00,2.429526109946830E+00
2453855.000000000,2.845019202122702E+09,-8.683234006677990E+08,-4.205436654070628E+08,2.135524918494096E+00,5.628422937804504E+00,2.434907446467494E+00
2453885.000000000,2.850507625228905E+09,-8.537203174367284E+08,-4.142254985031270E+08,2.099358708150769E+00,5.639357022074548E+00,2.440207835170879E+00
2453915.000000000,2.855902222409535E+09,-8.390891355919549E+08,-4.078936980416005E+08,2.063128543842340E+00,5.650103922903872E+00,2.445427145147745E+00
2453945.000000000,2.861202829239779E+09,-8.244303406534995E+08,-4.015484743464714E+08,2.026835462357819E+00,5.660663378154168E+00,2.450565247095900E+00
2453975.000000000,2.866409283981025E+09,-8.097444188156153E+08,-3.951900380746167E+08,1.990480499662603E+00,5.671035129827533E+00,2.455622013501121E+00
